cve,entidad,pob
836,MÚGICA,33.7
837,NAHUATZEN,28.9
838,NOCUPÉTARO,38.6
839,NUEVO PARANGARICUTIRO,31.3
840,NUEVO URECHO,34.6
841,NUMARÁN,33.3
842,OCAMPO,35.8
843,PAJACUARÁN,32.9
844,PANINDÍCUARO,33.9
845,PARÁCUARO,33.7
846,PARACHO,30.9
847,PÁTZCUARO,35.2
848,PENJAMILLO,33.5
849,PERIBÁN,33.6
850,LA PIEDAD,34.7
851,PURÉPERO,32.6
852,PURUÁNDIRO,33.1
853,QUERÉNDARO,35.6
854,QUIROGA,31.9
855,COJUMATLÁN DE RÉGULES,34.9
856,LOS REYES,33.6
857,SAHUAYO,35
858,SAN LUCAS,32
859,SANTA ANA MAYA,34.2
860,SALVADOR ESCALANTE,33.6
861,SENGUIO,38.5
862,SUSUPUATO,36.8
863,TACÁMBARO,35.6
864,TANCÍTARO,36.4
865,TANGAMANDAPIO,35.8
866,TANGANCÍCUARO,30.9
867,TANHUATO,31.9
868,TARETAN,32.2
869,TARÍMBARO,30.6
870,TEPALCATEPEC,34.8
871,TINGAMBATO,33.9
872,TINGÜINDÍN,34.3
873,TIQUICHEO DE NICOLÁS ROMERO,37.9
874,TLALPUJAHUA,38.6
875,TLAZAZALCA,31.1
876,TOCUMBO,32.4
877,TUMBISCATÍO,39
878,TURICATO,36.3
879,TUXPAN,34.8
880,TUZANTLA,37
881,TZINTZUNTZAN,34.9
882,TZITZIO,39.5
883,URUAPAN,33.9
884,VENUSTIANO CARRANZA,32.6
885,VILLAMAR,34.1
886,VISTA HERMOSA,31.7
887,YURÉCUARO,32.5
888,ZACAPU,32.3
889,ZAMORA,32.3
890,ZINÁPARO,35.2
891,ZINAPÉCUARO,34.7
892,ZIRACUARETIRO,33.8
893,ZITÁCUARO,36.3
894,JOSÉ SIXTO VERDUZCO,31.4
895,AMACUZAC,33.5
896,ATLATLAHUCAN,31.6
897,AXOCHIAPAN,35
898,AYALA,33.8
899,COATLÁN DEL RÍO,34.3
900,CUAUTLA,34.4
901,CUERNAVACA,35.6
902,EMILIANO ZAPATA,32.8
903,HUITZILAC,32.4
904,JANTETELCO,34.5
905,JIUTEPEC,34.8
906,JOJUTLA,33.5
907,JONACATEPEC,35.4
908,MAZATEPEC,34
909,MIACATLÁN,34.9
910,OCUITUCO,33.9
911,PUENTE DE IXTLA,32.8
912,TEMIXCO,34.4
913,TEPALCINGO,34.3
914,TEPOZTLÁN,33.4
915,TETECALA,34.4
916,TETELA DEL VOLCÁN,36.2
917,TLALNEPANTLA,30
918,TLALTIZAPÁN,32.9
919,TLAQUILTENANGO,33.9
920,TLAYACAPAN,30.5
921,TOTOLAPAN,30.9
922,XOCHITEPEC,32.8
923,YAUTEPEC,32.5
924,YECAPIXTLA,34
925,ZACATEPEC DE HIDALGO,34.1
926,ZACUALPAN DE AMILPAS,33.1
927,TEMOAC,37.1
928,NAYARIT,34.2
929,ACAPONETA,33.6
930,AHUACATLÁN,32.3
931,AMATLÁN DE CAÑAS,32.1
932,COMPOSTELA,37.7
933,HUAJICORI,36.1
934,IXTLÁN DEL RÍO,35
935,JALA,33.8
936,XALISCO,33.9
937,DEL NAYAR,31.5
938,ROSAMORADA,32.7
939,RUÍZ,30.5
940,SAN BLAS,30.7
941,SAN PEDRO LAGUNILLAS,33.2
942,SANTA MARÍA DEL ORO,30
943,SANTIAGO IXCUINTLA,31.8
944,TECUALA,35.7
945,TEPIC,31.5
946,TUXPAN,36.9
947,LA YESCA,32.3
948,BAHÍA DE BANDERAS,31.4
949,ABASOLO,27.5
950,AGUALEGUAS,28.2
951,LOS ALDAMAS,29.7
952,ALLENDE,32.3
953,ANÁHUAC,30.3
954,APODACA,30.7
955,ARAMBERRI,30.5
956,BUSTAMANTE,29.7
957,CADEREYTA JIMÉNEZ,26.8
958,CARMEN,29.1
959,CERRALVO,28.3
960,CIÉNEGA DE FLORES,29.1
961,CHINA,29.4
962,DR. ARROYO,28.5
963,DR. COSS,28.8
964,DR. GONZÁLEZ,30.6
965,GALEANA,24.2
966,GARCÍA,40
967,SAN PEDRO GARZA GARCÍA,26.8
968,GRAL. BRAVO,31.4
969,GRAL. ESCOBEDO,28.2
970,GRAL. TERÁN,27.2
971,GRAL. TREVIÑO,34.6
972,GRAL. ZARAGOZA,23
973,GRAL. ZUAZUA,34.5
974,GUADALUPE,26.1
975,LOS HERRERAS,29.4
976,HIGUERAS,30.9
977,HUALAHUISES,32.9
978,ITURBIDE,26.7
979,JUÁREZ,29.6
980,LAMPAZOS DE NARANJO,31.6
981,LINARES,30.6
982,MARÍN,25.3
983,MELCHOR OCAMPO,30.2
984,MIER Y NORIEGA,31.5
985,MINA,31.5
986,MONTEMORELOS,35.3
987,MONTERREY,26.6
988,PARÁS,28.6
989,PESQUERÍA,29.2
990,LOS RAMONES,29.3
991,RAYONES,30.5
992,SABINAS HIDALGO,29.8
993,SALINAS VICTORIA,37.3
994,SAN NICOLÁS DE LOS GARZA,30.4
995,HIDALGO,33.3
996,SANTA CATARINA,31.6
997,SANTIAGO,28.1
998,VALLECILLO,32.7
999,VILLALDAMA,40.1
1000,ABEJONES,35.5
1001,ACATLÁN DE PÉREZ FIGUEROA,32.7
1002,ASUNCIÓN CACALOTEPEC,42.2
1003,ASUNCIÓN CUYOTEPEJI,32.8
1004,ASUNCIÓN IXTALTEPEC,35.7
1005,ASUNCIÓN NOCHIXTLÁN,33.3
1006,ASUNCIÓN OCOTLÁN,31.2
1007,ASUNCIÓN TLACOLULITA,38
1008,AYOTZINTEPEC,32.7
1009,EL BARRIO DE LA SOLEDAD,38.1
1010,CALIHUALÁ,36.4
1011,CANDELARIA LOXICHA,32.4
1012,CIÉNEGA DE ZIMATLÁN,33.1
1013,CIUDAD IXTEPEC,33.4
1014,COATECAS ALTAS,38.6
1015,COICOYÁN DE LAS FLORES,33.4
1016,LA COMPAÑÍA,36.4
1017,CONCEPCIÓN BUENAVISTA,32.1
1018,CONCEPCIÓN PÁPALO,39.8
1019,CONSTANCIA DEL ROSARIO,35.4
1020,COSOLAPA,29.2
1021,COSOLTEPEC,33
1022,CUILÁPAM DE GUERRERO,38.7
1023,CUYAMECALCO VILLA DE ZARAGOZA,30.6
1024,CHAHUITES,32.3
1025,CHALCATONGO DE HIDALGO,33.6
1026,CHIQUIHUITLÁN DE BENITO JUÁREZ,35
1027,HEROICA CIUDAD DE EJUTLA DE CRESPO,35.2
1028,ELOXOCHITLÁN DE FLORES MAGÓN,32.2
1029,EL ESPINAL,36.1
1030,TAMAZULÁPAM DEL ESPÍRITU SANTO,37.4
1031,FRESNILLO DE TRUJANO,36
1032,GUADALUPE ETLA,34
1033,GUADALUPE DE RAMÍREZ,40.2
1034,GUELATAO DE JUÁREZ,34.5
1035,GUEVEA DE HUMBOLDT,35.2
1036,MESONES HIDALGO,37.6
1037,VILLA HIDALGO,39.7
1038,HEROICA CIUDAD DE HUAJUAPAN DE LEÓN,38.8
1039,HUAUTEPEC,37.5
1040,HUAUTLA DE JIMÉNEZ,36.1
1041,IXTLÁN DE JUÁREZ,33.2
1042,JUCHITÁN DE ZARAGOZA,33
1043,LOMA BONITA,34.2
1044,MAGDALENA APASCO,29.9
1045,MAGDALENA JALTEPEC,31.6
1046,SANTA MAGDALENA JICOTLÁN,37.2
1047,MAGDALENA MIXTEPEC,32.9
1048,MAGDALENA OCOTLÁN,32.7
1049,MAGDALENA PEÑASCO,27.7
1050,MAGDALENA TEITIPAC,33.8
1051,MAGDALENA TEQUISISTLÁN,28.1
1052,MAGDALENA TLACOTEPEC,36.9
1053,MAGDALENA ZAHUATLÁN,37.1
1054,MARISCALA DE JUÁREZ,33.5
1055,MÁRTIRES DE TACUBAYA,34.6
1056,MATÍAS ROMERO AVENDAÑO,33
1057,MAZATLÁN VILLA DE FLORES,37.1
1058,MIAHUATLÁN DE PORFIRIO DÍAZ,35
1059,MIXISTLÁN DE LA REFORMA,35.4
1060,MONJAS,41.6
1061,NATIVIDAD,35.6
1062,NAZARENO ETLA,34.6
1063,NEJAPA DE MADERO,27.6
1064,IXPANTEPEC NIEVES,32.7
1065,SANTIAGO NILTEPEC,39.4
1066,OAXACA DE JUÁREZ,38.1
1067,OCOTLÁN DE MORELOS,33.1
1068,LA PE,34.4
1069,PINOTEPA DE DON LUIS,41
1070,PLUMA HIDALGO,35.5
1071,SAN JOSÉ DEL PROGRESO,37.7
1072,PUTLA VILLA DE GUERRERO,35.8
1073,SANTA CATARINA QUIOQUITANI,28.5
1074,REFORMA DE PINEDA,40.2
1075,LA REFORMA,37.8
1076,REYES ETLA,33.9
1077,ROJAS DE CUAUHTÉMOC,33.7
1078,SALINA CRUZ,27.8
1079,SAN AGUSTÍN AMATENGO,33.1
1080,SAN AGUSTÍN ATENANGO,37.5
1081,SAN AGUSTÍN CHAYUCO,36.5
1082,SAN AGUSTÍN DE LAS JUNTAS,32.8
1083,SAN AGUSTÍN ETLA,37.9
1084,SAN AGUSTÍN LOXICHA,31.5
1085,SAN AGUSTÍN TLACOTEPEC,32.7
1086,SAN AGUSTÍN YATARENI,36.7
1087,SAN ANDRÉS CABECERA NUEVA,36.9
1088,SAN ANDRÉS DINICUITI,37.1
1089,SAN ANDRÉS HUAXPALTEPEC,36.4
1090,SAN ANDRÉS HUAYÁPAM,33.1
1091,SAN ANDRÉS IXTLAHUACA,29.8
1092,SAN ANDRÉS LAGUNAS,32.3
1093,SAN ANDRÉS NUXIÑO,38.7
1094,SAN ANDRÉS PAXTLÁN,33.3
1095,SAN ANDRÉS SINAXTLA,30
1096,SAN ANDRÉS SOLAGA,40.4
1097,SAN ANDRÉS TEOTILÁLPAM,40.3
1098,SAN ANDRÉS TEPETLAPA,26.9
1099,SAN ANDRÉS YAÁ,34.8
1100,SAN ANDRÉS ZABACHE,36.6
1101,SAN ANDRÉS ZAUTLA,35.1
1102,SAN ANTONINO CASTILLO VELASCO,35.2
1103,SAN ANTONINO EL ALTO,33.6
1104,SAN ANTONINO MONTE VERDE,28.7
1105,SAN ANTONIO ACUTLA,38.7
1106,SAN ANTONIO DE LA CAL,35.3
1107,SAN ANTONIO HUITEPEC,39.5
1108,SAN ANTONIO NANAHUATÍPAM,31.5
1109,SAN ANTONIO SINICAHUA,37.8
1110,SAN ANTONIO TEPETLAPA,29.1
1111,SAN BALTAZAR CHICHICÁPAM,31.1
1112,SAN BALTAZAR LOXICHA,26.4
1113,SAN BALTAZAR YATZACHI EL BAJO,34.7
1114,SAN BARTOLO COYOTEPEC,36.9
1115,SAN BARTOLOMÉ AYAUTLA,36.9
1116,SAN BARTOLOMÉ LOXICHA,33.8
1117,SAN BARTOLOMÉ QUIALANA,42.8
1118,SAN BARTOLOMÉ YUCUAÑE,35.6
1119,SAN BARTOLOMÉ ZOOGOCHO,28
1120,SAN BARTOLO SOYALTEPEC,31.2
1121,SAN BARTOLO YAUTEPEC,33.5
1122,SAN BERNARDO MIXTEPEC,31.1
1123,SAN BLAS ATEMPA,38.7
1124,SAN CARLOS YAUTEPEC,33.3
1125,SAN CRISTÓBAL AMATLÁN,31.7
1126,SAN CRISTÓBAL AMOLTEPEC,23.4
1127,SAN CRISTÓBAL LACHIRIOAG,28.7
1128,SAN CRISTÓBAL SUCHIXTLAHUACA,29.9
1129,SAN DIONISIO DEL MAR,35.2
1130,SAN DIONISIO OCOTEPEC,35.1
1131,SAN DIONISIO OCOTLÁN,30.2
1132,SAN ESTEBAN ATATLAHUCA,40.5
1133,SAN FELIPE JALAPA DE DÍAZ,34.4
1134,SAN FELIPE TEJALÁPAM,38.7
1135,SAN FELIPE USILA,36.2
1136,SAN FRANCISCO CAHUACUÁ,24
1137,SAN FRANCISCO CAJONOS,39.5
1138,SAN FRANCISCO CHAPULAPA,30.6
1139,SAN FRANCISCO CHINDÚA,30.4
1140,SAN FRANCISCO DEL MAR,33.6
1141,SAN FRANCISCO HUEHUETLÁN,31.1
1142,SAN FRANCISCO IXHUATÁN,30.3
1143,SAN FRANCISCO JALTEPETONGO,35.1
1144,SAN FRANCISCO LACHIGOLÓ,34.7
1145,SAN FRANCISCO LOGUECHE,31.8
1146,SAN FRANCISCO NUXAÑO,36
1147,SAN FRANCISCO OZOLOTEPEC,36.4
1148,SAN FRANCISCO SOLA,36.3
1149,SAN FRANCISCO TELIXTLAHUACA,31
1150,SAN FRANCISCO TEOPAN,36.8
1151,SAN FRANCISCO TLAPANCINGO,37
1152,SAN GABRIEL MIXTEPEC,29.5
1153,SAN ILDEFONSO AMATLÁN,39.2
1154,SAN ILDEFONSO SOLA,30.9
1155,SAN ILDEFONSO VILLA ALTA,37.2
1156,SAN JACINTO AMILPAS,42.1
1157,SAN JACINTO TLACOTEPEC,42
1158,SAN JERÓNIMO COATLÁN,36.1
1159,SAN JERÓNIMO SILACAYOAPILLA,35.1
1160,SAN JERÓNIMO SOSOLA,36.1
1161,SAN JERÓNIMO TAVICHE,29.5
1162,SAN JERÓNIMO TECÓATL,36.8
1163,SAN JORGE NUCHITA,36.4
1164,SAN JOSÉ AYUQUILA,35.9
1165,SAN JOSÉ CHILTEPEC,32.7
1166,SAN JOSÉ DEL PEÑASCO,33.2
1167,SAN JOSÉ ESTANCIA GRANDE,34.3
1168,SAN JOSÉ INDEPENDENCIA,41.5
1169,SAN JOSÉ LACHIGUIRI,38.1
1170,SAN JOSÉ TENANGO,34.4
1171,SAN JUAN ACHIUTLA,30.4
1172,SAN JUAN ATEPEC,36.5
1173,ÁNIMAS TRUJANO,37.8
1174,SAN JUAN BAUTISTA ATATLAHUCA,32.5
1175,SAN JUAN BAUTISTA COIXTLAHUACA,34.1
1176,SAN JUAN BAUTISTA CUICATLÁN,35.7
1177,SAN JUAN BAUTISTA GUELACHE,33.1
1178,SAN JUAN BAUTISTA JAYACATLÁN,34.9
1179,SAN JUAN BAUTISTA LO DE SOTO,39.3
1180,SAN JUAN BAUTISTA SUCHITEPEC,40.9
1181,SAN JUAN BAUTISTA TLACOATZINTEPEC,36
1182,SAN JUAN BAUTISTA TLACHICHILCO,34.7
1183,SAN JUAN BAUTISTA TUXTEPEC,40.5
1184,SAN JUAN CACAHUATEPEC,30.5
1185,SAN JUAN CIENEGUILLA,42
1186,SAN JUAN COATZÓSPAM,36.1
1187,SAN JUAN COLORADO,37.2
1188,SAN JUAN COMALTEPEC,34.9
1189,SAN JUAN COTZOCÓN,27.7
1190,SAN JUAN CHICOMEZÚCHIL,33.8
1191,SAN JUAN CHILATECA,34.5
1192,SAN JUAN DEL ESTADO,23.7
1193,SAN JUAN DEL RÍO,28.4
1194,SAN JUAN DIUXI,29.7
1195,SAN JUAN EVANGELISTA ANALCO,27.6
1196,SAN JUAN GUELAVÍA,32.1
1197,SAN JUAN GUICHICOVI,30.8
1198,SAN JUAN IHUALTEPEC,35.8
1199,SAN JUAN JUQUILA MIXES,36.1
1200,SAN JUAN JUQUILA VIJANOS,39.9
1201,SAN JUAN LACHAO,37.2
1202,SAN JUAN LACHIGALLA,34.3
1203,SAN JUAN LAJARCIA,36.3
1204,SAN JUAN LALANA,32.4
1205,SAN JUAN DE LOS CUÉS,37
1206,SAN JUAN MAZATLÁN,36
1207,SAN JUAN MIXTEPEC - DTO. 08 -,43.7
1208,SAN JUAN MIXTEPEC - DTO. 26 -,37.4
1209,SAN JUAN ÑUMÍ,39.9
1210,SAN JUAN OZOLOTEPEC,32.8
1211,SAN JUAN PETLAPA,40.4
1212,SAN JUAN QUIAHIJE,37
1213,SAN JUAN QUIOTEPEC,29.6
1214,SAN JUAN SAYULTEPEC,37.9
1215,SAN JUAN TABAÁ,31
1216,SAN JUAN TAMAZOLA,25.7
1217,SAN JUAN TEITA,31.5
1218,SAN JUAN TEITIPAC,30.5
1219,SAN JUAN TEPEUXILA,33.3
1220,SAN JUAN TEPOSCOLULA,31.7
1221,SAN JUAN YAEÉ,30.2
1222,SAN JUAN YATZONA,38.4
1223,SAN JUAN YUCUITA,35.1
1224,SAN LORENZO,33
1225,SAN LORENZO ALBARRADAS,34.7
1226,SAN LORENZO CACAOTEPEC,35.2
1227,SAN LORENZO CUAUNECUILTITLA,36.2
1228,SAN LORENZO TEXMELÚCAN,38.5
1229,SAN LORENZO VICTORIA,37.8
1230,SAN LUCAS CAMOTLÁN,40.2
1231,SAN LUCAS OJITLÁN,36.1
1232,SAN LUCAS QUIAVINÍ,38.2
1233,SAN LUCAS ZOQUIÁPAM,35.3
1234,SAN LUIS AMATLÁN,35.6
1235,SAN MARCIAL OZOLOTEPEC,35.3
1236,SAN MARCOS ARTEAGA,32
1237,SAN MARTÍN DE LOS CANSECOS,38.7
1238,SAN MARTÍN HUAMELÚLPAM,37.3
1239,SAN MARTÍN ITUNYOSO,28.8
1240,SAN MARTÍN LACHILÁ,37.6
1241,SAN MARTÍN PERAS,33.4
1242,SAN MARTÍN TILCAJETE,34.6
1243,SAN MARTÍN TOXPALAN,32.5
1244,SAN MARTÍN ZACATEPEC,30.8
1245,SAN MATEO CAJONOS,35.4
1246,CAPULÁLPAM DE MÉNDEZ,37.9
1247,SAN MATEO DEL MAR,37.5
1248,SAN MATEO YOLOXOCHITLÁN,32
1249,SAN MATEO ETLATONGO,34.6
1250,SAN MATEO NEJÁPAM,32.9
1251,SAN MATEO PEÑASCO,35.7
1252,SAN MATEO PIÑAS,38.6
1253,SAN MATEO RÍO HONDO,31.6
1254,SAN MATEO SINDIHUI,29.2
1255,SAN MATEO TLAPILTEPEC,30.8
1256,SAN MELCHOR BETAZA,34.5
1257,SAN MIGUEL ACHIUTLA,37
1258,SAN MIGUEL AHUEHUETITLÁN,38.8
1259,SAN MIGUEL ALOÁPAM,40
1260,SAN MIGUEL AMATITLÁN,33.3
1261,SAN MIGUEL AMATLÁN,29.6
1262,SAN MIGUEL COATLÁN,31.1
1263,SAN MIGUEL CHICAHUA,36.2
1264,SAN MIGUEL CHIMALAPA,40.2
1265,SAN MIGUEL DEL PUERTO,38.1
1266,SAN MIGUEL DEL RÍO,33.6
1267,SAN MIGUEL EJUTLA,37
1268,SAN MIGUEL EL GRANDE,35.8
1269,SAN MIGUEL HUAUTLA,37.5
1270,SAN MIGUEL MIXTEPEC,38.8
1271,SAN MIGUEL PANIXTLAHUACA,35.8
1272,SAN MIGUEL PERAS,35.3
1273,SAN MIGUEL PIEDRAS,35.5
1274,SAN MIGUEL QUETZALTEPEC,36.3
1275,SAN MIGUEL SANTA FLOR,40
1276,VILLA SOLA DE VEGA,35.9
1277,SAN MIGUEL SOYALTEPEC,42.1
1278,SAN MIGUEL SUCHIXTEPEC,33.1
1279,VILLA TALEA DE CASTRO,28.6
1280,SAN MIGUEL TECOMATLÁN,33.3
1281,SAN MIGUEL TENANGO,30.3
1282,SAN MIGUEL TEQUIXTEPEC,34.3
1283,SAN MIGUEL TILQUIÁPAM,39.9
1284,SAN MIGUEL TLACAMAMA,35.3
1285,SAN MIGUEL TLACOTEPEC,30.7
1286,SAN MIGUEL TULANCINGO,34.2
1287,SAN MIGUEL YOTAO,29.8
1288,SAN NICOLÁS,36.1
1289,SAN NICOLÁS HIDALGO,36.4
1290,SAN PABLO COATLÁN,37.9
1291,SAN PABLO CUATRO VENADOS,35.8
1292,SAN PABLO ETLA,36.4
1293,SAN PABLO HUITZO,33.8
1294,SAN PABLO HUIXTEPEC,28.9
1295,SAN PABLO MACUILTIANGUIS,28.7
1296,SAN PABLO TIJALTEPEC,33.7
1297,SAN PABLO VILLA DE MITLA,32.6
1298,SAN PABLO YAGANIZA,39.5
1299,SAN PEDRO AMUZGOS,39.9
1300,SAN PEDRO APÓSTOL,38.2
1301,SAN PEDRO ATOYAC,35.5
1302,SAN PEDRO CAJONOS,32.8
1303,SAN PEDRO COXCALTEPEC CÁNTAROS,34.7
1304,SAN PEDRO COMITANCILLO,33.8
1305,SAN PEDRO EL ALTO,34.3
1306,SAN PEDRO HUAMELULA,34.9
1307,SAN PEDRO HUILOTEPEC,35.7
1308,SAN PEDRO IXCATLÁN,33.8
1309,SAN PEDRO IXTLAHUACA,26.2
1310,SAN PEDRO JALTEPETONGO,37.1
1311,SAN PEDRO JICAYÁN,27.8
1312,SAN PEDRO JOCOTIPAC,42.8
1313,SAN PEDRO JUCHATENGO,34.2
1314,SAN PEDRO MÁRTIR,36.1
1315,SAN PEDRO MÁRTIR QUIECHAPA,39.1
1316,SAN PEDRO MÁRTIR YUCUXACO,35.6
1317,SAN PEDRO MIXTEPEC - DTO. 22 -,38
1318,SAN PEDRO MIXTEPEC - DTO. 26 -,34.8
1319,SAN PEDRO MOLINOS,32.8
1320,SAN PEDRO NOPALA,27.8
1321,SAN PEDRO OCOPETATILLO,40.1
1322,SAN PEDRO OCOTEPEC,37.8
1323,SAN PEDRO POCHUTLA,38.8
1324,SAN PEDRO QUIATONI,37.4
1325,SAN PEDRO SOCHIÁPAM,31
1326,SAN PEDRO TAPANATEPEC,42.3
1327,SAN PEDRO TAVICHE,35.5
1328,SAN PEDRO TEOZACOALCO,38.4
1329,SAN PEDRO TEUTILA,23.2
1330,SAN PEDRO TIDAÁ,29.2
1331,SAN PEDRO TOPILTEPEC,34.8
1332,SAN PEDRO TOTOLAPA,35.1
1333,VILLA DE TUTUTEPEC DE MELCHOR OCAMPO,33.1
1334,SAN PEDRO YANERI,35.5
1335,SAN PEDRO YÓLOX,36
1336,SAN PEDRO Y SAN PABLO AYUTLA,38.7
1337,VILLA DE ETLA,35.1
1338,SAN PEDRO Y SAN PABLO TEPOSCOLULA,38.6
1339,SAN PEDRO Y SAN PABLO TEQUIXTEPEC,35.4
1340,SAN PEDRO YUCUNAMA,35.8
1341,SAN RAYMUNDO JALPAN,32.5
1342,SAN SEBASTIÁN ABASOLO,40.2
1343,SAN SEBASTIÁN COATLÁN,37
1344,SAN SEBASTIÁN IXCAPA,25.3
1345,SAN SEBASTIÁN NICANANDUTA,38.6
1346,SAN SEBASTIÁN RÍO HONDO,37.4
1347,SAN SEBASTIÁN TECOMAXTLAHUACA,34.5
1348,SAN SEBASTIÁN TEITIPAC,42.2
1349,SAN SEBASTIÁN TUTLA,30.5
1350,SAN SIMÓN ALMOLONGAS,39.6
1351,SAN SIMÓN ZAHUATLÁN,36.8
1352,SANTA ANA,33.4
1353,SANTA ANA ATEIXTLAHUACA,35.1
1354,SANTA ANA CUAUHTÉMOC,35
1355,SANTA ANA DEL VALLE,35.3
1356,SANTA ANA TAVELA,31
1357,SANTA ANA TLAPACOYAN,32.2
1358,SANTA ANA YARENI,37.7
1359,SANTA ANA ZEGACHE,37.6
1360,SANTA CATALINA QUIERÍ,32.7
1361,SANTA CATARINA CUIXTLA,36.4
1362,SANTA CATARINA IXTEPEJI,38.8
1363,SANTA CATARINA JUQUILA,29.2
1364,SANTA CATARINA LACHATAO,34.6
1365,SANTA CATARINA LOXICHA,35.1
1366,SANTA CATARINA MECHOACÁN,39
1367,SANTA CATARINA MINAS,31.8
1368,SANTA CATARINA QUIANÉ,36.9
1369,SANTA CATARINA TAYATA,33.2
1370,SANTA CATARINA TICUÁ,36.4
1371,SANTA CATARINA YOSONOTÚ,29.1
1372,SANTA CATARINA ZAPOQUILA,39.6
1373,SANTA CRUZ ACATEPEC,38.4
1374,SANTA CRUZ AMILPAS,28.7
1375,SANTA CRUZ DE BRAVO,37
1376,SANTA CRUZ ITUNDUJIA,36.5
1377,SANTA CRUZ MIXTEPEC,40
1378,SANTA CRUZ NUNDACO,32
1379,SANTA CRUZ PAPALUTLA,32.1
1380,SANTA CRUZ TACACHE DE MINA,29.2
1381,SANTA CRUZ TACAHUA,40.9
1382,SANTA CRUZ TAYATA,34.5
1383,SANTA CRUZ XITLA,37.5
1384,SANTA CRUZ XOXOCOTLÁN,41.5
1385,SANTA CRUZ ZENZONTEPEC,31.1
1386,SANTA GERTRUDIS,36.8
1387,SANTA INÉS DEL MONTE,43.9
1388,SANTA INÉS YATZECHE,40.6
1389,SANTA LUCÍA DEL CAMINO,30
1390,SANTA LUCÍA MIAHUATLÁN,33.6
1391,SANTA LUCÍA MONTEVERDE,35.4
1392,SANTA LUCÍA OCOTLÁN,32.6
1393,SANTA MARÍA ALOTEPEC,31.4
1394,SANTA MARÍA APAZCO,40
1395,SANTA MARÍA LA ASUNCIÓN,39.2
1396,HEROICA CIUDAD DE TLAXIACO,33.2
1397,AYOQUEZCO DE ALDAMA,37.6
1398,SANTA MARÍA ATZOMPA,35.7
1399,SANTA MARÍA CAMOTLÁN,37.1
1400,SANTA MARÍA COLOTEPEC,32.3
1401,SANTA MARÍA CORTIJO,33.6
1402,SANTA MARÍA COYOTEPEC,31.4
1403,SANTA MARÍA CHACHOÁPAM,30.2
1404,VILLA DE CHILAPA DE DÍAZ,38
1405,SANTA MARÍA CHILCHOTLA,38.1
1406,SANTA MARÍA CHIMALAPA,30.6
1407,SANTA MARÍA DEL ROSARIO,36.8
1408,SANTA MARÍA DEL TULE,34
1409,SANTA MARÍA ECATEPEC,35.3
1410,SANTA MARÍA GUELACÉ,35.5
1411,SANTA MARÍA GUIENAGATI,35.8
1412,SANTA MARÍA HUATULCO,34.2
1413,SANTA MARÍA HUAZOLOTITLÁN,35.8
1414,SANTA MARÍA IPALAPA,29
1415,SANTA MARÍA IXCATLÁN,35.8
1416,SANTA MARÍA JACATEPEC,34.2
1417,SANTA MARÍA JALAPA DEL MARQUÉS,33.5
1418,SANTA MARÍA JALTIANGUIS,41.5
1419,SANTA MARÍA LACHIXÍO,32.6
1420,SANTA MARÍA MIXTEQUILLA,37.5
1421,SANTA MARÍA NATIVITAS,38.4
1422,SANTA MARÍA NDUAYACO,40.4
1423,SANTA MARÍA OZOLOTEPEC,34.8
1424,SANTA MARÍA PÁPALO,35
1425,SANTA MARÍA PEÑOLES,33.4
1426,SANTA MARÍA PETAPA,41.4
1427,SANTA MARÍA QUIEGOLANI,39.6
1428,SANTA MARÍA SOLA,25.4
1429,SANTA MARÍA TATALTEPEC,34.7
1430,SANTA MARÍA TECOMAVACA,31.3
1431,SANTA MARÍA TEMAXCALAPA,32.9
1432,SANTA MARÍA TEMAXCALTEPEC,38
1433,SANTA MARÍA TEOPOXCO,32.5
1434,SANTA MARÍA TEPANTLALI,31.1
1435,SANTA MARÍA TEXCATITLÁN,39.9
1436,SANTA MARÍA TLAHUITOLTEPEC,41.5
1437,SANTA MARÍA TLALIXTAC,36.6
1438,SANTA MARÍA TONAMECA,28.9
1439,SANTA MARÍA TOTOLAPILLA,30.4
1440,SANTA MARÍA XADANI,35.8
1441,SANTA MARÍA YALINA,27.1
1442,SANTA MARÍA YAVESÍA,38.2
1443,SANTA MARÍA YOLOTEPEC,40.6
1444,SANTA MARÍA YOSOYÚA,37.4
1445,SANTA MARÍA YUCUHITI,38.9
1446,SANTA MARÍA ZACATEPEC,37.1
1447,SANTA MARÍA ZANIZA,36.3
1448,SANTA MARÍA ZOQUITLÁN,33.1
1449,SANTIAGO AMOLTEPEC,19.7
1450,SANTIAGO APOALA,37.8
1451,SANTIAGO APÓSTOL,34.3
1452,SANTIAGO ASTATA,37.1
1453,SANTIAGO ATITLÁN,40.7
1454,SANTIAGO AYUQUILILLA,33
1455,SANTIAGO CACALOXTEPEC,37.5
1456,SANTIAGO CAMOTLÁN,34.5
1457,SANTIAGO COMALTEPEC,36.2
1458,SANTIAGO CHAZUMBA,36.2
1459,SANTIAGO CHOÁPAM,27.9
1460,SANTIAGO DEL RÍO,38.2
1461,SANTIAGO HUAJOLOTITLÁN,30.4
1462,SANTIAGO HUAUCLILLA,30.2
1463,SANTIAGO IHUITLÁN PLUMAS,37
1464,SANTIAGO IXCUINTEPEC,36.7
1465,SANTIAGO IXTAYUTLA,35.4
1466,SANTIAGO JAMILTEPEC,38.7
1467,SANTIAGO JOCOTEPEC,37.6
