cve,entidad,pob
1015,La Compañía,33.4
1016,Concepción Buenavista,36.4
1017,Concepción Pápalo,32.1
1018,Constancia del Rosario,39.8
1019,Cosolapa,35.4
1020,Cosoltepec,29.2
1021,Cuilápam de Guerrero,33
1022,Cuyamecalco Villa de Zaragoza,38.7
1023,Chahuites,30.6
1024,Chalcatongo de Hidalgo,32.3
1025,Chiquihuitlán de Benito Juárez,33.6
1026,Heroica Ciudad de Ejutla de Crespo,35
1027,Eloxochitlán de Flores Magón,35.2
1028,El Espinal,32.2
1029,Tamazulápam del Espíritu Santo,36.1
1030,Fresnillo de Trujano,37.4
1031,Guadalupe Etla,36
1032,Guadalupe de Ramírez,34
1033,Guelatao de Juárez,40.2
1034,Guevea de Humboldt,34.5
1035,Mesones Hidalgo,35.2
1036,Villa Hidalgo,37.6
1037,Heroica Ciudad de Huajuapan de León,39.7
1038,Huautepec,38.8
1039,Huautla de Jiménez,37.5
1040,Ixtlán de Juárez,36.1
1041,Heroica Ciudad de Juchitán de Zaragoza,33.2
1042,Loma Bonita,33
1043,Magdalena Apasco,34.2
1044,Magdalena Jaltepec,29.9
1045,Santa Magdalena Jicotlán,31.6
1046,Magdalena Mixtepec,37.2
1047,Magdalena Ocotlán,32.9
1048,Magdalena Peñasco,32.7
1049,Magdalena Teitipac,27.7
1050,Magdalena Tequisistlán,33.8
1051,Magdalena Tlacotepec,28.1
1052,Magdalena Zahuatlán,36.9
1053,Mariscala de Juárez,37.1
1054,Mártires de Tacubaya,33.5
1055,Matías Romero Avendaño,34.6
1056,Mazatlán Villa de Flores,33
1057,Miahuatlán de Porfirio Díaz,37.1
1058,Mixistlán de la Reforma,35
1059,Monjas,35.4
1060,Natividad,41.6
1061,Nazareno Etla,35.6
1062,Nejapa de Madero,34.6
1063,Ixpantepec Nieves,27.6
1064,Santiago Niltepec,32.7
1065,Oaxaca de Juárez,39.4
1066,Ocotlán de Morelos,38.1
1067,La Pe,33.1
1068,Pinotepa de Don Luis,34.4
1069,Pluma Hidalgo,41
1070,San José del Progreso,35.5
1071,Putla Villa de Guerrero,37.7
1072,Santa Catarina Quioquitani,35.8
1073,Reforma de Pineda,28.5
1074,La Reforma,40.2
1075,Reyes Etla,37.8
1076,Rojas de Cuauhtémoc,33.9
1077,Salina Cruz,33.7
1078,San Agustín Amatengo,27.8
1079,San Agustín Atenango,33.1
1080,San Agustín Chayuco,37.5
1081,San Agustín de las Juntas,36.5
1082,San Agustín Etla,32.8
1083,San Agustín Loxicha,37.9
1084,San Agustín Tlacotepec,31.5
1085,San Agustín Yatareni,32.7
1086,San Andrés Cabecera Nueva,36.7
1087,San Andrés Dinicuiti,36.9
1088,San Andrés Huaxpaltepec,37.1
1089,San Andrés Huayápam,36.4
1090,San Andrés Ixtlahuaca,33.1
1091,San Andrés Lagunas,29.8
1092,San Andrés Nuxiño,32.3
1093,San Andrés Paxtlán,38.7
1094,San Andrés Sinaxtla,33.3
1095,San Andrés Solaga,30
1096,San Andrés Teotilálpam,40.4
1097,San Andrés Tepetlapa,40.3
1098,San Andrés Yaá,26.9
1099,San Andrés Zabache,34.8
1100,San Andrés Zautla,36.6
1101,San Antonino Castillo Velasco,35.1
1102,San Antonino el Alto,35.2
1103,San Antonino Monte Verde,33.6
1104,San Antonio Acutla,28.7
1105,San Antonio de la Cal,38.7
1106,San Antonio Huitepec,35.3
1107,San Antonio Nanahuatípam,39.5
1108,San Antonio Sinicahua,31.5
1109,San Antonio Tepetlapa,37.8
1110,San Baltazar Chichicápam,29.1
1111,San Baltazar Loxicha,31.1
1112,San Baltazar Yatzachi el Bajo,26.4
1113,San Bartolo Coyotepec,34.7
1114,San Bartolomé Ayautla,36.9
1115,San Bartolomé Loxicha,36.9
1116,San Bartolomé Quialana,33.8
1117,San Bartolomé Yucuañe,42.8
1118,San Bartolomé Zoogocho,35.6
1119,San Bartolo Soyaltepec,28
1120,San Bartolo Yautepec,31.2
1121,San Bernardo Mixtepec,33.5
1122,San Blas Atempa,31.1
1123,San Carlos Yautepec,38.7
1124,San Cristóbal Amatlán,33.3
1125,San Cristóbal Amoltepec,31.7
1126,San Cristóbal Lachirioag,23.4
1127,San Cristóbal Suchixtlahuaca,28.7
1128,San Dionisio del Mar,29.9
1129,San Dionisio Ocotepec,35.2
1130,San Dionisio Ocotlán,35.1
1131,San Esteban Atatlahuca,30.2
1132,San Felipe Jalapa de Díaz,40.5
1133,San Felipe Tejalápam,34.4
1134,San Felipe Usila,38.7
1135,San Francisco Cahuacuá,36.2
1136,San Francisco Cajonos,24
1137,San Francisco Chapulapa,39.5
1138,San Francisco Chindúa,30.6
1139,San Francisco del Mar,30.4
1140,San Francisco Huehuetlán,33.6
1141,San Francisco Ixhuatán,31.1
1142,San Francisco Jaltepetongo,30.3
1143,San Francisco Lachigoló,35.1
1144,San Francisco Logueche,34.7
1145,San Francisco Nuxaño,31.8
1146,San Francisco Ozolotepec,36
1147,San Francisco Sola,36.4
1148,San Francisco Telixtlahuaca,36.3
1149,San Francisco Teopan,31
1150,San Francisco Tlapancingo,36.8
1151,San Gabriel Mixtepec,37
1152,San Ildefonso Amatlán,29.5
1153,San Ildefonso Sola,39.2
1154,San Ildefonso Villa Alta,30.9
1155,San Jacinto Amilpas,37.2
1156,San Jacinto Tlacotepec,42.1
1157,San Jerónimo Coatlán,42
1158,San Jerónimo Silacayoapilla,36.1
1159,San Jerónimo Sosola,35.1
1160,San Jerónimo Taviche,36.1
1161,San Jerónimo Tecóatl,29.5
1162,San Jorge Nuchita,36.8
1163,San José Ayuquila,36.4
1164,San José Chiltepec,35.9
1165,San José del Peñasco,32.7
1166,San José Estancia Grande,33.2
1167,San José Independencia,34.3
1168,San José Lachiguiri,41.5
1169,San José Tenango,38.1
1170,San Juan Achiutla,34.4
1171,San Juan Atepec,30.4
1172,Ánimas Trujano,36.5
1173,San Juan Bautista Atatlahuca,37.8
1174,San Juan Bautista Coixtlahuaca,32.5
1175,San Juan Bautista Cuicatlán,34.1
1176,San Juan Bautista Guelache,35.7
1177,San Juan Bautista Jayacatlán,33.1
1178,San Juan Bautista Lo de Soto,34.9
1179,San Juan Bautista Suchitepec,39.3
1180,San Juan Bautista Tlacoatzintepec,40.9
1181,San Juan Bautista Tlachichilco,36
1182,San Juan Bautista Tuxtepec,34.7
1183,San Juan Cacahuatepec,40.5
1184,San Juan Cieneguilla,30.5
1185,San Juan Coatzóspam,42
1186,San Juan Colorado,36.1
1187,San Juan Comaltepec,37.2
1188,San Juan Cotzocón,34.9
1189,San Juan Chicomezúchil,27.7
1190,San Juan Chilateca,33.8
1191,San Juan del Estado,34.5
1192,San Juan del Río,23.7
1193,San Juan Diuxi,28.4
1194,San Juan Evangelista Analco,29.7
1195,San Juan Guelavía,27.6
1196,San Juan Guichicovi,32.1
1197,San Juan Ihualtepec,30.8
1198,San Juan Juquila Mixes,35.8
1199,San Juan Juquila Vijanos,36.1
1200,San Juan Lachao,39.9
1201,San Juan Lachigalla,37.2
1202,San Juan Lajarcia,34.3
1203,San Juan Lalana,36.3
1204,San Juan de los Cués,32.4
1205,San Juan Mazatlán,37
1206,San Juan Mixtepec -Dto. 08 -,36
1207,San Juan Mixtepec -Dto. 26 -,43.7
1208,San Juan Ñumí,37.4
1209,San Juan Ozolotepec,39.9
1210,San Juan Petlapa,32.8
1211,San Juan Quiahije,40.4
1212,San Juan Quiotepec,37
1213,San Juan Sayultepec,29.6
1214,San Juan Tabaá,37.9
1215,San Juan Tamazola,31
1216,San Juan Teita,25.7
1217,San Juan Teitipac,31.5
1218,San Juan Tepeuxila,30.5
1219,San Juan Teposcolula,33.3
1220,San Juan Yaeé,31.7
1221,San Juan Yatzona,30.2
1222,San Juan Yucuita,38.4
1223,San Lorenzo,35.1
1224,San Lorenzo Albarradas,33
1225,San Lorenzo Cacaotepec,34.7
1226,San Lorenzo Cuaunecuiltitla,35.2
1227,San Lorenzo Texmelúcan,36.2
1228,San Lorenzo Victoria,38.5
1229,San Lucas Camotlán,37.8
1230,San Lucas Ojitlán,40.2
1231,San Lucas Quiaviní,36.1
1232,San Lucas Zoquiápam,38.2
1233,San Luis Amatlán,35.3
1234,San Marcial Ozolotepec,35.6
1235,San Marcos Arteaga,35.3
1236,San Martín de los Cansecos,32
1237,San Martín Huamelúlpam,38.7
1238,San Martín Itunyoso,37.3
1239,San Martín Lachilá,28.8
1240,San Martín Peras,37.6
1241,San Martín Tilcajete,33.4
1242,San Martín Toxpalan,34.6
1243,San Martín Zacatepec,32.5
1244,San Mateo Cajonos,30.8
1245,Capulálpam de Méndez,35.4
1246,San Mateo del Mar,37.9
1247,San Mateo Yoloxochitlán,37.5
1248,San Mateo Etlatongo,32
1249,San Mateo Nejápam,34.6
1250,San Mateo Peñasco,32.9
1251,San Mateo Piñas,35.7
1252,San Mateo Río Hondo,38.6
1253,San Mateo Sindihui,31.6
1254,San Mateo Tlapiltepec,29.2
1255,San Melchor Betaza,30.8
1256,San Miguel Achiutla,34.5
1257,San Miguel Ahuehuetitlán,37
1258,San Miguel Aloápam,38.8
1259,San Miguel Amatitlán,40
1260,San Miguel Amatlán,33.3
1261,San Miguel Coatlán,29.6
1262,San Miguel Chicahua,31.1
1263,San Miguel Chimalapa,36.2
1264,San Miguel del Puerto,40.2
1265,San Miguel del Río,38.1
1266,San Miguel Ejutla,33.6
1267,San Miguel el Grande,37
1268,San Miguel Huautla,35.8
1269,San Miguel Mixtepec,37.5
1270,San Miguel Panixtlahuaca,38.8
1271,San Miguel Peras,35.8
1272,San Miguel Piedras,35.3
1273,San Miguel Quetzaltepec,35.5
1274,San Miguel Santa Flor,36.3
1275,Villa Sola de Vega,40
1276,San Miguel Soyaltepec,35.9
1277,San Miguel Suchixtepec,42.1
1278,Villa Talea de Castro,33.1
1279,San Miguel Tecomatlán,28.6
1280,San Miguel Tenango,33.3
1281,San Miguel Tequixtepec,30.3
1282,San Miguel Tilquiápam,34.3
1283,San Miguel Tlacamama,39.9
1284,San Miguel Tlacotepec,35.3
1285,San Miguel Tulancingo,30.7
1286,San Miguel Yotao,34.2
1287,San Nicolás,29.8
1288,San Nicolás Hidalgo,36.1
1289,San Pablo Coatlán,36.4
1290,San Pablo Cuatro Venados,37.9
1291,San Pablo Etla,35.8
1292,San Pablo Huitzo,36.4
1293,San Pablo Huixtepec,33.8
1294,San Pablo Macuiltianguis,28.9
1295,San Pablo Tijaltepec,28.7
1296,San Pablo Villa de Mitla,33.7
1297,San Pablo Yaganiza,32.6
1298,San Pedro Amuzgos,39.5
1299,San Pedro Apóstol,39.9
1300,San Pedro Atoyac,38.2
1301,San Pedro Cajonos,35.5
1302,San Pedro Coxcaltepec Cántaros,32.8
1303,San Pedro Comitancillo,34.7
1304,San Pedro el Alto,33.8
1305,San Pedro Huamelula,34.3
1306,San Pedro Huilotepec,34.9
1307,San Pedro Ixcatlán,35.7
1308,San Pedro Ixtlahuaca,33.8
1309,San Pedro Jaltepetongo,26.2
1310,San Pedro Jicayán,37.1
1311,San Pedro Jocotipac,27.8
1312,San Pedro Juchatengo,42.8
1313,San Pedro Mártir,34.2
1314,San Pedro Mártir Quiechapa,36.1
1315,San Pedro Mártir Yucuxaco,39.1
1316,San Pedro Mixtepec -Dto. 22 -,35.6
1317,San Pedro Mixtepec -Dto. 26 -,38
1318,San Pedro Molinos,34.8
1319,San Pedro Nopala,32.8
1320,San Pedro Ocopetatillo,27.8
1321,San Pedro Ocotepec,40.1
1322,San Pedro Pochutla,37.8
1323,San Pedro Quiatoni,38.8
1324,San Pedro Sochiápam,37.4
1325,San Pedro Tapanatepec,31
1326,San Pedro Taviche,42.3
1327,San Pedro Teozacoalco,35.5
1328,San Pedro Teutila,38.4
1329,San Pedro Tidaá,23.2
1330,San Pedro Topiltepec,29.2
1331,San Pedro Totolápam,34.8
1332,Villa de Tututepec de Melchor Ocampo,35.1
1333,San Pedro Yaneri,33.1
1334,San Pedro Yólox,35.5
1335,San Pedro y San Pablo Ayutla,36
1336,Villa de Etla,38.7
1337,San Pedro y San Pablo Teposcolula,35.1
1338,San Pedro y San Pablo Tequixtepec,38.6
1339,San Pedro Yucunama,35.4
1340,San Raymundo Jalpan,35.8
1341,San Sebastián Abasolo,32.5
1342,San Sebastián Coatlán,40.2
1343,San Sebastián Ixcapa,37
1344,San Sebastián Nicananduta,25.3
1345,San Sebastián Río Hondo,38.6
1346,San Sebastián Tecomaxtlahuaca,37.4
1347,San Sebastián Teitipac,34.5
1348,San Sebastián Tutla,42.2
1349,San Simón Almolongas,30.5
1350,San Simón Zahuatlán,39.6
1351,Santa Ana,36.8
1352,Santa Ana Ateixtlahuaca,33.4
1353,Santa Ana Cuauhtémoc,35.1
1354,Santa Ana del Valle,35
1355,Santa Ana Tavela,35.3
1356,Santa Ana Tlapacoyan,31
1357,Santa Ana Yareni,32.2
1358,Santa Ana Zegache,37.7
1359,Santa Catalina Quierí,37.6
1360,Santa Catarina Cuixtla,32.7
1361,Santa Catarina Ixtepeji,36.4
1362,Santa Catarina Juquila,38.8
1363,Santa Catarina Lachatao,29.2
1364,Santa Catarina Loxicha,34.6
1365,Santa Catarina Mechoacán,35.1
1366,Santa Catarina Minas,39
1367,Santa Catarina Quiané,31.8
1368,Santa Catarina Tayata,36.9
1369,Santa Catarina Ticuá,33.2
1370,Santa Catarina Yosonotú,36.4
1371,Santa Catarina Zapoquila,29.1
1372,Santa Cruz Acatepec,39.6
1373,Santa Cruz Amilpas,38.4
1374,Santa Cruz de Bravo,28.7
1375,Santa Cruz Itundujia,37
1376,Santa Cruz Mixtepec,36.5
1377,Santa Cruz Nundaco,40
1378,Santa Cruz Papalutla,32
1379,Santa Cruz Tacache de Mina,32.1
1380,Santa Cruz Tacahua,29.2
1381,Santa Cruz Tayata,40.9
1382,Santa Cruz Xitla,34.5
1383,Santa Cruz Xoxocotlán,37.5
1384,Santa Cruz Zenzontepec,41.5
1385,Santa Gertrudis,31.1
1386,Santa Inés del Monte,36.8
1387,Santa Inés Yatzeche,43.9
1388,Santa Lucía del Camino,40.6
1389,Santa Lucía Miahuatlán,30
1390,Santa Lucía Monteverde,33.6
1391,Santa Lucía Ocotlán,35.4
1392,Santa María Alotepec,32.6
1393,Santa María Apazco,31.4
1394,Santa María la Asunción,40
1395,Heroica Ciudad de Tlaxiaco,39.2
1396,Ayoquezco de Aldama,33.2
1397,Santa María Atzompa,37.6
1398,Santa María Camotlán,35.7
1399,Santa María Colotepec,37.1
1400,Santa María Cortijo,32.3
1401,Santa María Coyotepec,33.6
1402,Santa María Chachoápam,31.4
1403,Villa de Chilapa de Díaz,30.2
1404,Santa María Chilchotla,38
1405,Santa María Chimalapa,38.1
1406,Santa María del Rosario,30.6
1407,Santa María del Tule,36.8
1408,Santa María Ecatepec,34
1409,Santa María Guelacé,35.3
1410,Santa María Guienagati,35.5
1411,Santa María Huatulco,35.8
1412,Santa María Huazolotitlán,34.2
1413,Santa María Ipalapa,35.8
1414,Santa María Ixcatlán,29
1415,Santa María Jacatepec,35.8
1416,Santa María Jalapa del Marqués,34.2
1417,Santa María Jaltianguis,33.5
1418,Santa María Lachixío,41.5
1419,Santa María Mixtequilla,32.6
1420,Santa María Nativitas,37.5
1421,Santa María Nduayaco,38.4
1422,Santa María Ozolotepec,40.4
1423,Santa María Pápalo,34.8
1424,Santa María Peñoles,35
1425,Santa María Petapa,33.4
1426,Santa María Quiegolani,41.4
1427,Santa María Sola,39.6
1428,Santa María Tataltepec,25.4
1429,Santa María Tecomavaca,34.7
1430,Santa María Temaxcalapa,31.3
1431,Santa María Temaxcaltepec,32.9
1432,Santa María Teopoxco,38
1433,Santa María Tepantlali,32.5
1434,Santa María Texcatitlán,31.1
1435,Santa María Tlahuitoltepec,39.9
1436,Santa María Tlalixtac,41.5
1437,Santa María Tonameca,36.6
1438,Santa María Totolapilla,28.9
1439,Santa María Xadani,30.4
1440,Santa María Yalina,35.8
1441,Santa María Yavesía,27.1
1442,Santa María Yolotepec,38.2
1443,Santa María Yosoyúa,40.6
1444,Santa María Yucuhiti,37.4
1445,Santa María Zacatepec,38.9
1446,Santa María Zaniza,37.1
1447,Santa María Zoquitlán,36.3
1448,Santiago Amoltepec,33.1
1449,Santiago Apoala,19.7
1450,Santiago Apóstol,37.8
1451,Santiago Astata,34.3
1452,Santiago Atitlán,37.1
1453,Santiago Ayuquililla,40.7
1454,Santiago Cacaloxtepec,33
1455,Santiago Camotlán,37.5
1456,Santiago Comaltepec,34.5
1457,Santiago Chazumba,36.2
1458,Santiago Choápam,36.2
1459,Santiago del Río,27.9
1460,Santiago Huajolotitlán,38.2
1461,Santiago Huauclilla,30.4
1462,Santiago Ihuitlán Plumas,30.2
1463,Santiago Ixcuintepec,37
1464,Santiago Ixtayutla,36.7
1465,Santiago Jamiltepec,35.4
1466,Santiago Jocotepec,38.7
1467,Santiago Juxtlahuaca,37.6
1468,Santiago Lachiguiri,33.5
1469,Santiago Lalopa,36.4
1470,Santiago Laollaga,31.6
1471,Santiago Laxopa,38.8
1472,Santiago Llano Grande,36.7
1473,Santiago Matatlán,34.9
1474,Santiago Miltepec,41
1475,Santiago Minas,37.2
1476,Santiago Nacaltepec,29.7
1477,Santiago Nejapilla,29.2
1478,Santiago Nundiche,28.5
1479,Santiago Nuyoó,29.3
1480,Santiago Pinotepa Nacional,37.3
1481,Santiago Suchilquitongo,36
1482,Santiago Tamazola,39.7
1483,Santiago Tapextla,36.6
1484,Villa Tejúpam de la Unión,33.3
1485,Santiago Tenango,38.7
1486,Santiago Tepetlapa,29.6
1487,Santiago Tetepec,36.7
1488,Santiago Texcalcingo,35.1
1489,Santiago Textitlán,41.3
1490,Santiago Tilantongo,31.9
1491,Santiago Tillo,31.3
1492,Santiago Tlazoyaltepec,35.9
1493,Santiago Xanica,35.9
1494,Santiago Xiacuí,35.6
1495,Santiago Yaitepec,40.2
1496,Santiago Yaveo,35
1497,Santiago Yolomécatl,34.8
1498,Santiago Yosondúa,31.9
1499,Santiago Yucuyachi,30.9
1500,Santiago Zacatepec,34.2
1501,Santiago Zoochila,34
1502,Nuevo Zoquiápam,33.7
1503,Santo Domingo Ingenio,30.3
1504,Santo Domingo Albarradas,33.7
1505,Santo Domingo Armenta,36.9
1506,Santo Domingo Chihuitán,32.8
1507,Santo Domingo de Morelos,37.8
1508,Santo Domingo Ixcatlán,36.1
1509,Santo Domingo Nuxaá,36.4
1510,Santo Domingo Ozolotepec,45.7
1511,Santo Domingo Petapa,31.9
1512,Santo Domingo Roayaga,33.6
1513,Santo Domingo Tehuantepec,34.6
1514,Santo Domingo Teojomulco,37.7
1515,Santo Domingo Tepuxtepec,31.3
1516,Santo Domingo Tlatayápam,25.8
1517,Santo Domingo Tomaltepec,31.5
1518,Santo Domingo Tonalá,33
1519,Santo Domingo Tonaltepec,30.3
1520,Santo Domingo Xagacía,33.8
1521,Santo Domingo Yanhuitlán,35.3
1522,Santo Domingo Yodohino,26.5
1523,Santo Domingo Zanatepec,29.6
1524,Santos Reyes Nopala,37.9
1525,Santos Reyes Pápalo,31.3
1526,Santos Reyes Tepejillo,27.1
1527,Santos Reyes Yucuná,40.8
1528,Santo Tomás Jalieza,31.4
1529,Santo Tomás Mazaltepec,32.1
1530,Santo Tomás Ocotepec,37.2
1531,Santo Tomás Tamazulapan,36.2
1532,San Vicente Coatlán,30.3
1533,San Vicente Lachixío,38.5
1534,San Vicente Nuñú,29.5
1535,Silacayoápam,35.7
1536,Sitio de Xitlapehua,38.7
1537,Soledad Etla,32.7
1538,Villa de Tamazulápam del Progreso,37
1539,Tanetze de Zaragoza,29.9
1540,Taniche,29.7
1541,Tataltepec de Valdés,39.1
1542,Teococuilco de Marcos Pérez,31.6
1543,Teotitlán de Flores Magón,38.6
1544,Teotitlán del Valle,34.2
1545,Teotongo,29.4
1546,Tepelmeme Villa de Morelos,29.3
1547,Tezoatlán de Segura y Luna,35.3
1548,San Jerónimo Tlacochahuaya,34.2
1549,Tlacolula de Matamoros,35
1550,Tlacotepec Plumas,25.7
1551,Tlalixtac de Cabrera,35.1
1552,Totontepec Villa de Morelos,34.9
1553,Trinidad Zaachila,33.7
1554,La Trinidad Vista Hermosa,26.5
1555,Unión Hidalgo,32.1
1556,Valerio Trujano,34.1
1557,San Juan Bautista Valle Nacional,38.7
1558,Villa Díaz Ordaz,32.2
1559,Yaxe,37.6
1560,Magdalena Yodocono de Porfirio Díaz,37.1
1561,Yogana,33.5
1562,Yutanduchi de Guerrero,32.6
1563,Villa de Zaachila,35.2
1564,San Mateo Yucutindó,38.7
1565,Zapotitlán Lagunas,34.1
1566,Zapotitlán Palmas,32.4
1567,Santa Inés de Zaragoza,26.9
1568,Zimatlán de Álvarez,35
1569,Acajete,35.7
1570,Acateno,33.1
1571,Acatlán,38.9
1572,Acatzingo,35.7
1573,Acteopan,34.8
1574,Ahuacatlán,35.1
1575,Ahuatlán,37.4
1576,Ahuazotepec,32
1577,Ahuehuetitla,32.6
1578,Ajalpan,37.6
1579,Albino Zertuche,32.2
1580,Aljojuca,33.9
1581,Altepexi,29.8
1582,Amixtlán,36.6
1583,Amozoc,35.7
1584,Aquixtla,37.8
1585,Atempan,36
1586,Atexcal,35.1
1587,Atlixco,36.5
1588,Atoyatempan,33.6
1589,Atzala,36.4
1590,Atzitzihuacán,34.5
1591,Atzitzintla,34.6
1592,Axutla,33.4
1593,Ayotoxco de Guerrero,35.9
1594,Calpan,36.4
1595,Caltepec,38.2
1596,Camocuautla,34.4
1597,Caxhuacan,35.5
1598,Coatepec,35.7
1599,Coatzingo,31.5
1600,Cohetzala,33.6
1601,Cohuecan,38.1
1602,Coronango,36.6
1603,Coxcatlán,39.9
1604,Coyomeapan,36.7
1605,Coyotepec,27.8
1606,Cuapiaxtla de Madero,35.3
1607,Cuautempan,35.5
1608,Cuautinchán,36.2
1609,Cuautlancingo,32.6
1610,Cuayuca de Andrade,34.8
1611,Cuetzalan del Progreso,35.8
1612,Cuyoaco,34.5
1613,Chalchicomula de Sesma,34.6
1614,Chapulco,36.2
1615,Chiautla,36.5
1616,Chiautzingo,35.6
1617,Chiconcuautla,34.8
1618,Chichiquila,38.4
1619,Chietla,32.8
1620,Chigmecatitlán,38.4
1621,Chignahuapan,34.3
1622,Chignautla,34.6
1623,Chila,36.8
1624,Chila de la Sal,32.7
1625,Honey,34
1626,Chilchotla,35.6
1627,Chinantla,33.1
1628,Domingo Arenas,36.5
1629,Eloxochitlán,36.9
1630,Epatlán,35.5
1631,Esperanza,32.7
1632,Francisco Z. Mena,32.8
1633,General Felipe Ángeles,34.6
1634,Guadalupe,39
1635,Guadalupe Victoria,34.5
1636,Hermenegildo Galeana,36.8
1637,Huaquechula,36.8
1638,Huatlatlauca,37.6
1639,Huauchinango,36.1
1640,Huehuetla,34.7
1641,Huehuetlán el Chico,35.5
1642,Huejotzingo,35.4
1643,Hueyapan,32.9
1644,Hueytamalco,34.8
1645,Hueytlalpan,39.4
1646,Huitzilan de Serdán,35.8
1647,Huitziltepec,37.1
1648,Atlequizayan,36.7
1649,Ixcamilpa de Guerrero,35.5
1650,Ixcaquixtla,35.9
1651,Ixtacamaxtitlán,38.5
1652,Ixtepec,37.1
1653,Izúcar de Matamoros,37.2
1654,Jalpan,36.2
1655,Jolalpan,35.3
1656,Jonotla,35.8
1657,Jopala,37.1
1658,Juan C. Bonilla,34.5
1659,Juan Galindo,35.5
1660,Juan N. Méndez,33.6
1661,Lafragua,32.9
1662,Libres,36.2
1663,La Magdalena Tlatlauquitepec,35.6
1664,Mazapiltepec de Juárez,31.6
1665,Mixtla,41.6
1666,Molcaxac,36.4
1667,Cañada Morelos,33.1
1668,Naupan,37.3
1669,Nauzontla,35.6
1670,Nealtican,35.4
1671,Nicolás Bravo,37
1672,Nopalucan,34.8
1673,Ocotepec,36.2
1674,Ocoyucan,39.1
1675,Olintla,35.3
1676,Oriental,35.4
1677,Pahuatlán,35.9
1678,Palmar de Bravo,37.3
1679,Pantepec,34.7
1680,Petlalcingo,36.9
1681,Piaxtla,34.6
1682,Puebla,37.4
1683,Quecholac,34.1
1684,Quimixtlán,38.5
1685,Rafael Lara Grajales,35.6
1686,Los Reyes de Juárez,34.6
1687,San Andrés Cholula,37.4
1688,San Antonio Cañada,40.8
1689,San Diego la Mesa Tochimiltzingo,32.1
1690,San Felipe Teotlalcingo,34.2
1691,San Felipe Tepatlán,35
1692,San Gabriel Chilac,36.8
1693,San Gregorio Atzompa,35.3
1694,San Jerónimo Tecuanipan,37.3
1695,San Jerónimo Xayacatlán,33
1696,San José Chiapa,34.1
1697,San José Miahuatlán,31.2
1698,San Juan Atenco,32.5
1699,San Juan Atzompa,31.7
1700,San Martín Texmelucan,34.2
1701,San Martín Totoltepec,31.5
1702,San Matías Tlalancaleca,33
1703,San Miguel Ixitlán,27.2
1704,San Miguel Xoxtla,33.7
1705,San Nicolás Buenos Aires,31.7
1706,San Nicolás de los Ranchos,33.6
1707,San Pablo Anicano,40.4
1708,San Pedro Cholula,36
1709,San Pedro Yeloixtlahuaca,38.4
1710,San Salvador el Seco,33.6
1711,San Salvador el Verde,34
1712,San Salvador Huixcolotla,31.3
1713,San Sebastián Tlacotepec,38.8
1714,Santa Catarina Tlaltempan,29.1
1715,Santa Inés Ahuatempan,32.8
1716,Santa Isabel Cholula,37.1
1717,Santiago Miahuatlán,37.3
1718,Huehuetlán el Grande,34.3
1719,Santo Tomás Hueyotlipan,37.2
1720,Soltepec,33.8
1721,Tecali de Herrera,34.3
1722,Tecamachalco,36.8
1723,Tecomatlán,44.3
1724,Tehuacán,37.7
1725,Tehuitzingo,35
1726,Tenampulco,31.4
1727,Teopantlán,35.5
1728,Teotlalco,34.9
1729,Tepanco de López,37.5
1730,Tepango de Rodríguez,42.6
1731,Tepatlaxco de Hidalgo,35
1732,Tepeaca,37.5
1733,Tepemaxalco,42.6
1734,Tepeojuma,34.7
1735,Tepetzintla,34.5
1736,Tepexco,38.6
1737,Tepexi de Rodríguez,35.6
1738,Tepeyahualco,33.8
1739,Tepeyahualco de Cuauhtémoc,36.8
1740,Tetela de Ocampo,36.9
1741,Teteles de Avila Castillo,36.7
1742,Teziutlán,36.3
1743,Tianguismanalco,35.2
1744,Tilapa,36.1
1745,Tlacotepec de Benito Juárez,39.1
1746,Tlacuilotepec,35.5
1747,Tlachichuca,34.6
1748,Tlahuapan,34.6
1749,Tlaltenango,31.8
1750,Tlanepantla,37.1
1751,Tlaola,37.6
1752,Tlapacoya,36.8
1753,Tlapanalá,37.1
1754,Tlatlauquitepec,35.8
1755,Tlaxco,35.5
1756,Tochimilco,38.2
1757,Tochtepec,35
1758,Totoltepec de Guerrero,33.8
1759,Tulcingo,35.7
1760,Tuzamapan de Galeana,36.3
1761,Tzicatlacoyan,33.2
1762,Venustiano Carranza,35.2
1763,Vicente Guerrero,36.9
1764,Xayacatlán de Bravo,33.8
1765,Xicotepec,37.3
1766,Xicotlán,38
1767,Xiutetelco,32.8
1768,Xochiapulco,33.5
1769,Xochiltepec,35.3
1770,Xochitlán de Vicente Suárez,35.1
1771,Xochitlán Todos Santos,32.8
1772,Yaonáhuac,35.2
1773,Yehualtepec,35
1774,Zacapala,33.2
1775,Zacapoaxtla,35.8
1776,Zacatlán,36.8
1777,Zapotitlán,41.3
1778,Zapotitlán de Méndez,37.1
1779,Zaragoza,35.7
1780,Zautla,34.2
1781,Zihuateutla,36.4
1782,Zinacatepec,35.1
1783,Zongozotla,34.6
1784,Zoquiapan,36.8
1785,Zoquitlán,37.7
1786,Amealco de Bonfil,39
1787,Pinal de Amoles,40.8
1788,Arroyo Seco,37.7
1789,Cadereyta de Montes,37.8
1790,Colón,38.6
1791,Corregidora,35.2
1792,Ezequiel Montes,37.8
1793,Huimilpan,38.1
